report_id,indicator_id,indicator_name,dimension,indicator_type,status,value,unit,qualitative_text,evidence_quote,page_no,block_id,block_type,llm_confidence,llm_reason,source_candidate_count,elapsed_seconds,postprocess_repaired,quantitative_incomplete,repair_method,repair_reason,raw_response,review_label,review_notes,manual_label,manual_notes
002851_麦格米特_2025_ESG暨社会责任报告,e_climate_risk,气候风险管理,E,boolean,found,true,,公司构建三级气候治理架构，ESG委员会负责识别排序气候风险与机遇，制定战略并审核进展，将高管薪酬与气候指标挂钩。,经集团领导研究及董事长批准，正式成立集团ESG委员会,18,002851_麦格米特_2025_ESG暨社会责任报告:p18:b2,paragraph,1.0000,证据明确披露了气候治理架构及风险识别管理机制。,5,3.575,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
002886_沃特股份_2025_ESG报告,e_climate_risk,气候风险管理,E,boolean,found,true,,公司建立气候风险识别、评估、应对机制，董事会承担监督责任，管理层负责战略制定与实施。,公司董事会对气候风险与机遇管理承担最终监督责任,13,002886_沃特股份_2025_ESG报告:p13:b8,table,1.0000,证据明确披露了气候风险管理的组织架构、职责分工及应对措施。,5,3.183,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
002958_青农商行_2025_可持续发展报告,e_climate_risk,气候风险管理,E,boolean,found,true,,将气候风险纳入全面风险管理体系，制定管理办法，形成闭环管理机制。,青岛农商银行已将环境、社会和治理风险以及气候风险纳入全面风险管理体系,29,002958_青农商行_2025_可持续发展报告:p29:b3,paragraph,1.0000,证据明确披露气候风险纳入管理体系及应对措施。,5,2.768,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
002999_天禾股份_2025_ESG报告,e_climate_risk,气候风险管理,E,boolean,found,true,,公司持续推进气候相关风险与机遇的识别、评估及应对工作，制定应急预案，建立全流程响应机制，夯实气候风险管理基础。,公司持续推进气候相关风险与机遇的识别、评估及应对工作,45,002999_天禾股份_2025_ESG报告:p45:b7,paragraph,1.0000,证据明确披露了气候风险识别、评估、应对机制及应急预案，符合指标定义。,3,3.191,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
003030_祖名股份_2025_ESG报告,e_biodiversity,生物多样性保护,E,boolean,found,true,,公司履行生态保护义务，遵守野生动物保护法等法规，融入生态文明建设理念。,祖名股份致力于在提供高品质豆制品的同时，积极履行生态保护义务,33,003030_祖名股份_2025_ESG报告:p33:b10,paragraph,1.0000,证据明确披露公司履行生态保护义务并遵守相关野生动物保护法规。,5,2.914,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
003030_祖名股份_2025_ESG报告,e_climate_risk,气候风险管理,E,boolean,found,true,,公司参考IFRSS2等准则，对运营全生命周期中的气候风险进行深度剖析与分类管理，并建立从决策层到执行层的气候变化管理职责体系。,祖名股份公司参考《国际财务报告可持续披露准则第2号——气候相关披露》(IFRSS2,27,003030_祖名股份_2025_ESG报告:p27:b3,paragraph,1.0000,证据明确披露了气候风险识别、分类管理及组织架构，符合指标定义。,4,3.330,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
00966_中国太平_2025_ESG暨社会责任报告,e_climate_risk,气候风险管理,E,boolean,found,true,,建立氣候風險與機遇識別、評估、管理及監督流程，落實定期匯報機制。,"採取恰當的措施實施預防性管理,建立相關管理機制與流程",24,00966_中国太平_2025_ESG暨社会责任报告:p24:b3,table,1.0000,證據明確披露了氣候風險管理機制與流程。,2,2.972,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
02768_国恩科技_2025_可持续发展报告,e_carbon_management,碳排放管理措施,E,boolean,found,true,,建立ISO 14001/50001体系，实施碳核算管理、排放许可审查及污染治理，为碳排放管理提供制度保障。,包括ISO 14001環境管理體系、ISO 50001能源管理體系,10,02768_国恩科技_2025_可持续发展报告:p10:b4,paragraph,1.0000,证据明确披露了碳排放管理的体系认证及具体措施。,2,3.254,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
06656_思格新能_2025_ESG报告,e_carbon_management,碳排放管理措施,E,boolean,found,True,,公司计划全面推进碳盘查工作，系统梳理温室气体排放源，建立碳排放核算体系，推进产品碳足迹核算。,公司計劃全面推進碳盤查工作，系統梳理生產經營全流程的溫室氣體排放源,22,06656_思格新能_2025_ESG报告:p22:b7,paragraph,0.9500,证据明确披露了碳盘查及核算体系建立等管理措施。,1,3.130,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
06810_商米科技-Ｗ_2025_ESG报告,e_carbon_management,碳排放管理措施,E,boolean,found,true,,啟動首次組織碳盤查專案，制定短中長期減排目標，完善低碳管控，推動供應商碳盤查及綠色能源使用。,"短期(2025-2027年):完成首次組織碳盤查並確定基準年,完善自身低碳管控",11,06810_商米科技-Ｗ_2025_ESG报告:p11:b1,table,1.0000,證據明確披露了碳盤查啟動及分階段減排目標等管理措施。,3,4.284,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
300035_中科电气_2025_ESG报告,e_biodiversity,生物多样性保护,E,boolean,found,true,,公司关注生物多样性影响，落实生态保护要求，将其纳入环境管理重点，完善管理机制与过程管控。,中科电气高度关注生产经营活动对生态系统与生物多样性的潜在影响，严格落实建设项目生态环境保护要求,39,300035_中科电气_2025_ESG报告:p39:b1,paragraph,1.0000,证据明确披露了公司关注生物多样性影响并落实相关保护措施。,5,3.056,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
300035_中科电气_2025_ESG报告,e_climate_risk,气候风险管理,E,boolean,found,true,,公司开展气候风险识别与评估，制定应对措施，完善预警与应急机制，形成闭环管理。,同时，公司加强与供应商及合作伙伴的协同联动，推动价值链上下游共同提升气候韧性,29,300035_中科电气_2025_ESG报告:p29:b2,paragraph,1.0000,证据明确披露了气候风险识别、评估及应对措施，符合指标要求。,5,3.249,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
300068_ST南都_2025_ESG报告,e_biodiversity,生物多样性保护,E,boolean,found,true,,公司披露了生态系统与生物多样性保护议题，并在项目建设全周期实施环境影响评价及保护措施。,第三十二条 | 生态系统和生物多样性保护 | 生态系统与生物多样性,43,300068_ST南都_2025_ESG报告:p43:b0,table,1.0000,证据明确列出生物多样性保护为披露议题及对应章节，证实已披露该机制。,5,3.209,true,false,candidate_lineage_reconciliation,aligned model evidence fields to the unique source candidate,,,,,
300068_ST南都_2025_ESG报告,e_climate_risk,气候风险管理,E,boolean,found,true,,公司将气候相关风险管理纳入整体风险管理，加强风险识别、评估和管理，并成立碳达峰碳中和工作领导小组。,"南都电源持续关注应对气候变化相关议题, 加强气候相关风险识别、评估和管理",26,300068_ST南都_2025_ESG报告:p26:b5,paragraph,1.0000,证据明确披露了气候风险识别、评估及管理机制。,5,2.899,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
300100_双林股份_2025_ESG报告,e_biodiversity,生物多样性保护,E,boolean,found,true,,公司确保项目建设选址规避生态保护红线，密切监控业务运营，避免对当地生物多样性及生态系统稳定性造成重大影响。,公司对业务运营进行密切监控，避免其对当地生物多样性及生态系统稳定性造成重大影响,22,300100_双林股份_2025_ESG报告:p22:b1,paragraph,1.0000,证据明确披露了规避生态红线及监控运营以保护生物多样性的措施。,5,3.062,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
300149_睿智医药_2025_ESG报告,e_carbon_management,碳排放管理措施,E,boolean,found,true,,开展碳盘查，推行资源节约措施，优化能源使用效率，推进节能降碳和绿色办公举措。,"推行资源节约措施,优化能源与资源使用效率",35,300149_睿智医药_2025_ESG报告:p35:b18,table,0.9500,证据明确披露了碳盘查、节能降耗等碳排放管理具体措施。,2,3.106,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
300261_雅本化学_2025_ESG报告,e_carbon_management,碳排放管理措施,E,boolean,found,true,,建立碳排放管理框架和制度流程，规范碳减排行动；引入数字化碳管理系统实现过程监控；推进SBTi减排路径。,通过建立碳排放管理框架和制度流程，规范公司的碳减排行动，提高管理效率,23,300261_雅本化学_2025_ESG报告:p23:b9,list,1.0000,证据明确披露了建立碳排放管理框架、制度流程及数字化系统等措施。,3,3.441,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
300376_易事特_2025_可持续发展报告,e_climate_risk,气候风险管理,E,boolean,found,true,,公司对标TCFD框架，统筹气候风险与机遇管理，完善气候变化治理与碳管理能力建设，强化气候风险与机遇管理。,并对标 TCFD 框架强化气候风险与机遇管理，提升韧性与透明度,16,300376_易事特_2025_可持续发展报告:p16:b7,paragraph,1.0000,证据明确披露公司对标TCFD框架强化气候风险与机遇管理，符合指标定义。,5,3.439,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
300597_吉大通信_2025_ESG报告,e_biodiversity,生物多样性保护,E,boolean,found,true,,公司通过调整光缆路由避开生态敏感区，选择适宜施工时间，参与林业及海洋生态保护项目，以保护生物多样性。,为严格贯彻国家生态保护政策，强化生物多样性保护,39,300597_吉大通信_2025_ESG报告:p39:b12,paragraph,1.0000,证据明确披露了公司采取具体措施保护生物多样性。,5,3.323,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
300832_新产业_2025_ESG报告,e_climate_risk,气候风险管理,E,boolean,found,true,,公司密切关注气候变化趋势，制定极端天气应急预案；积极开展能源管理，减少碳排放；自愿开展气候风险识别及温室气体排放管理工作。,"公司积极回应投资者关切,已自愿开展气候风险识别、温室气体排放管理等工作",29,300832_新产业_2025_ESG报告:p29:b3,table,1.0000,证据明确披露了气候风险识别、应急预案及减排管理措施。,1,3.074,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
300834_星辉环材_2025_ESG报告,e_green_office,绿色办公,E,boolean,found,true,,公司积极倡导绿色办公理念，严格管理办公能源消耗，提倡无纸化办公及垃圾分类。,公司积极倡导绿色办公理念，严格管理办公能源消耗，营造浓厚的绿色文化氛围,16,300834_星辉环材_2025_ESG报告:p16:b11,paragraph,1.0000,证据明确提及倡导绿色办公理念及管理措施。,2,2.846,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
300949_奥雅股份_2025_ESG报告,e_carbon_management,碳排放管理措施,E,boolean,found,true,,制定碳达峰碳中和路线图，完成碳盘查，将气候风险纳入评估，强化低碳设计。,制定2030年碳达峰、2060年碳中和路线图，2025年完成全公司碳盘查,23,300949_奥雅股份_2025_ESG报告:p23:b1,paragraph,1.0000,证据明确披露了碳管理路线图、盘查及低碳设计措施。,2,3.067,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
301019_宁波色母_2025_可持续发展报告,e_green_office,绿色办公,E,boolean,found,true,,推行无纸化办公，倡导纸张回收利用；推广使用LED节能灯具；严格执行空调温度控制标准，下班切断电源。,合理规划办公场所用电策略和推行无纸化办公模式,21,301019_宁波色母_2025_可持续发展报告:p21:b3,list,1.0000,证据明确提及推行无纸化办公、节能灯具及用电管理措施，符合绿色办公披露要求。,3,3.311,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
301043_绿岛风_2025_ESG报告,e_green_office,绿色办公,E,boolean,found,true,,公司倡导节约用电、严格用水管理、推行无纸化办公、推动可持续消费及推广垃圾分类，要求员工深化绿色办公理念。,推动可持续消费,22,301043_绿岛风_2025_ESG报告:p22:b4,list,1.0000,证据明确披露了绿色办公的具体措施和管理理念。,5,3.141,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
301073_君亭酒店_2025_ESG报告,e_climate_risk,气候风险管理,E,boolean,found,true,,最高管理层参与气候相关风险识别与评估，制定减缓措施，保障管理举措落实。,最高管理层参与气候相关风险的识别与评估,32,301073_君亭酒店_2025_ESG报告:p32:b15,paragraph,1.0000,证据明确披露了气候风险治理架构及识别、评估和减缓措施。,3,2.813,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
301185_鸥玛软件_2025_ESG报告,e_biodiversity,生物多样性保护,E,boolean,found,true,,公司通过低碳运营助力陆地生态保护，以务实举措支持生物多样性保护与可持续发展。,以低碳运营助力气候行动与陆地生态保护,12,301185_鸥玛软件_2025_ESG报告:p12:b18,paragraph,0.9500,证据明确提及支持生物多样性保护及陆地生态保护。,5,2.752,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
301185_鸥玛软件_2025_ESG报告,e_climate_risk,气候风险管理,E,boolean,found,True,,公司主动识别气候变化风险，系统制定并落地应对措施，提升全流程应对与管控能力。,不断提升气候相关风险的全流程应对与管控能力,47,301185_鸥玛软件_2025_ESG报告:p47:b1,paragraph,0.9500,证据明确披露了识别风险及制定应对措施的管理机制。,2,2.753,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
301588_美新科技_2025_ESG报告,e_biodiversity,生物多样性保护,E,boolean,found,true,,公司遵循源头规避与过程管理原则，严格遵守法律法规，避开生态敏感区，开展环境影响评价，同步建设污染防治设施，切实守护生态系统完整性与生物多样性。,以源头规避为根本，深化过程管理是美新科技切实守护生态系统完整性与生物多样性所遵循的原则,25,301588_美新科技_2025_ESG报告:p25:b1,paragraph,1.0000,证据明确披露了生物多样性保护的原则、选址规避措施及环评流程，符合布尔型指标披露要求。,5,3.601,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
301588_美新科技_2025_ESG报告,e_carbon_management,碳排放管理措施,E,boolean,found,True,,持续优化节能降碳管理措施，提升节能降碳管理水平。,持续优化节能降碳管理措施,55,301588_美新科技_2025_ESG报告:p55:b1,paragraph,0.9500,证据明确提及优化节能降碳管理措施及提升管理水平。,2,2.541,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
301599_理奇智能_2025_ESG报告,e_carbon_management,碳排放管理措施,E,boolean,found,true,,制定短中长期应对举措，包括完善能效数据库、开发低碳服务、搭建数字化碳管理平台及构建零碳服务体系。,公司制定相应的短中长期应对举措：短期聚焦完善产品能效数据库,14,301599_理奇智能_2025_ESG报告:p14:b11,paragraph,1.0000,证据明确披露了公司制定碳排放管理的短中长期举措及平台搭建计划。,1,3.028,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
600009_上海机场_2025_ESG报告,e_biodiversity,生物多样性保护,E,boolean,found,true,,公司重视生物多样性保护，遵守相关法律法规，通过鸟类保护及生态环境建设等措施降低生态损害风险。,贯彻生物多样性保护理念，通过鸟类保护及生态环境建设等措施,27,600009_上海机场_2025_ESG报告:p27:b15,paragraph,1.0000,证据明确披露了公司重视生物多样性保护，并采取了鸟类保护等具体措施。,5,3.289,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
600009_上海机场_2025_ESG报告,e_carbon_management,碳排放管理措施,E,boolean,found,true,,建立智慧能碳管理平台，制定碳排放管理细则，设立最高负责人，实现制度化、平台化管理。,建成上海机场智慧能碳管理平台,14,600009_上海机场_2025_ESG报告:p14:b15,paragraph,1.0000,证据明确披露了平台、制度及人员等管理措施。,5,3.158,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
600009_上海机场_2025_ESG报告,e_green_office,绿色办公,E,boolean,found,true,,推行无纸化办公，发布《“无废楼宇”倡议书》，打造零碳办公实践区，构建低碳办公场景。,向全体驻楼用户发布《“无废楼宇”倡议书》，共同践行绿色办公理念,24,600009_上海机场_2025_ESG报告:p24:b8,list,1.0000,证据明确提及无纸化办公及绿色办公理念践行措施。,2,3.369,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
600021_上海电力_2025_ESG报告,e_biodiversity,生物多样性保护,E,boolean,found,true,,公司高度重视生物多样性保护，开展生态影响评价与调查，避让敏感区域，优化施工方案，采取严格保护措施减少干扰。,高度重视生物多样性保护与生态修复,22,600021_上海电力_2025_ESG报告:p22:b1,paragraph,1.0000,证据明确披露了生物多样性保护的理念、调查及具体措施。,5,3.110,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
600021_上海电力_2025_ESG报告,e_carbon_management,碳排放管理措施,E,boolean,found,true,,公司持续完善碳排放管理体系，编制《碳排放管理办法》等多项文件，明确碳达峰目标与重点任务，系统性推进降碳。,公司立足国家“双碳”发展大局，持续完善碳排放管理体系,14,600021_上海电力_2025_ESG报告:p14:b1,paragraph,1.0000,证据明确披露了碳排放管理体系及管理办法，符合指标要求。,4,2.989,true,false,candidate_lineage_reconciliation,aligned model evidence fields to the unique source candidate,,,,,
600025_华能水电_2025_ESG报告,e_biodiversity,生物多样性保护,E,boolean,found,true,,公司保护项目地生态环境和生物多样性，建成跨境河流全流域生态环境智慧监测系统。,建成全国首个跨境河流全流域生态环境智慧监测系统,23,600025_华能水电_2025_ESG报告:p23:b16,paragraph,1.0000,证据明确提及保护生物多样性及建成相关监测系统，证实披露该机制。,5,2.715,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
600025_华能水电_2025_ESG报告,e_climate_risk,气候风险管理,E,boolean,found,true,,公司识别气候变化风险主要为物理风险和转型风险，包括极端天气、政策收紧等。,公司识别气候变化风险主要为转型风险，包括气候变化政策收紧、国家电力体制改革等,21,600025_华能水电_2025_ESG报告:p21:b18,paragraph,1.0000,证据明确披露了公司对气候变化物理及转型风险的识别机制。,1,2.910,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
600025_华能水电_2025_ESG报告,e_green_office,绿色办公,E,boolean,found,true,,公司全面推行绿色低碳办公，推广节能减排措施，推进无纸化办公，降低纸张消耗。,公司全面推行绿色低碳办公，通过举办绿色办公主题活动、推广节能减排措施,23,600025_华能水电_2025_ESG报告:p23:b8,paragraph,1.0000,证据明确披露了绿色办公措施及无纸化办公机制。,2,2.729,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
600072_中船科技_2025_ESG报告,e_climate_risk,气候风险管理,E,boolean,found,true,,董事会监督气候变化风险，成立领导小组开展风险治理、战略制定及信息披露工作。,系统地开展气候变化风险治理、战略制定、信息披露等工作,18,600072_中船科技_2025_ESG报告:p18:b3,paragraph,1.0000,证据明确披露董事会监督及领导小组开展气候风险治理机制。,2,2.672,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
600117_西宁特钢_2025_ESG报告,e_carbon_management,碳排放管理措施,E,boolean,found,True,,设立低碳管理委员会，制定碳排放管理制度，完成碳排放核算与核查，编制碳达峰碳中和专项规划。,公司设立低碳管理委员会及专项工作小组，制定《碳排放小组成员职责》等系列制度文件,33,600117_西宁特钢_2025_ESG报告:p33:b3,paragraph,1.0000,证据明确披露了碳排放管理机构、制度及规划措施。,1,2.930,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
600199_金种子酒_2025_ESG报告,e_carbon_management,碳排放管理措施,E,boolean,found,true,,公司成立碳达峰行动工作领导小组，编制《碳排放管理手册》等制度，完善碳管理体系与制度，落实碳达峰行动日常工作。,编制《碳中和管理手册》《碳排放核查、核算管理手册》《碳排放管理手册》等制度程序文件,18,600199_金种子酒_2025_ESG报告:p18:b2,paragraph,1.0000,证据明确披露了成立领导小组及编制相关管理手册等碳排放管理措施。,2,2.950,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
600199_金种子酒_2025_ESG报告,e_climate_risk,气候风险管理,E,boolean,found,True,,公司评估气候变化风险与机遇，制定碳达峰行动方案，将气候风险管理融入日常经营管理。,公司结合自身实际经营情况，评估气候变化带来的潜在风险与机遇,18,600199_金种子酒_2025_ESG报告:p18:b8,paragraph,1.0000,证据明确提及评估气候风险并制定行动方案，披露了管理机制。,1,2.685,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
600259_中稀有色_2025_ESG报告,e_green_office,绿色办公,E,boolean,found,true,,公司积极倡导绿色办公理念，推行无纸化办公，开展节水、节电、垃圾分类，打造低碳高效办公环境。,公司积极倡导绿色办公理念，从节水、节电、垃圾分类等多维度开展，打造低碳高效办公环境,28,600259_中稀有色_2025_ESG报告:p28:b13,paragraph,1.0000,证据明确披露了绿色办公理念及无纸化、节水节电等具体措施。,4,3.090,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
600261_阳光照明_2025_ESG报告,e_carbon_management,碳排放管理措施,E,boolean,found,true,,建立碳排放管理委员会，明确各部门职责，规范核算监测，优化工艺能效，推进清洁能源替代，完善碳管理制度。,"负责推动建立公司的碳排放管理机制,组建公司碳排放管理委员会并赋予相应的职责和权限",20,600261_阳光照明_2025_ESG报告:p20:b9,table,1.0000,证据明确披露了碳排放管理机制、委员会组建及各部门具体管理措施。,5,3.095,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
600278_东方创业_2025_ESG报告,e_carbon_management,碳排放管理措施,E,boolean,found,true,,开展供应商环境评估，推动作业设备“油改电”，进行碳足迹盘查，践行双碳目标。,"2025年开展供应商环境评估75家,推动供应链低碳化转型",25,600278_东方创业_2025_ESG报告:p25:b9,table,0.9500,证据明确披露了供应商评估、设备节能改造及碳足迹盘查等管理措施。,1,3.310,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
600278_东方创业_2025_ESG报告,e_green_office,绿色办公,E,boolean,found,true,,荣恒公司完成上海办公室绿色办公改造；国际物流倡导绿色办公理念，张贴节能提示标识，组织节能宣导。,国际物流倡导绿色办公理念，通过张贴节能提示标识、组织节能宣导等方式，营造节约用电、低碳运营的良好氛围,28,600278_东方创业_2025_ESG报告:p28:b2,paragraph,1.0000,证据明确披露了绿色办公的具体实践措施。,5,3.276,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
600331_宏达股份_2025_ESG报告,e_climate_risk,气候风险管理,E,boolean,found,true,,公司由董事会战略与ESG委员会负责，完善气候变化风险管理机制，系统推进温室气体减排与运营韧性提升。,宏达股份将应对气候变化视作关乎企业可持续发展的战略议题，由董事会战略与ESG委员会作为最高负责机构,21,600331_宏达股份_2025_ESG报告:p21:b9,paragraph,1.0000,证据明确披露了气候风险管理的负责机构及机制。,4,3.190,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
600406_国电南瑞_2025_ESG报告,e_biodiversity,生物多样性保护,E,boolean,found,true,,公司积极参与生态保护项目，保护生物多样性，防范对生物多样性造成负面干扰的风险，并助力极危物种中华凤头燕鸥繁殖。,积极参与生态保护项目、环保公益活动，保护生物多样性,52,600406_国电南瑞_2025_ESG报告:p52:b15,paragraph,1.0000,证据明确提及保护生物多样性及防范相关风险，符合披露要求。,5,2.997,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
600406_国电南瑞_2025_ESG报告,e_carbon_management,碳排放管理措施,E,boolean,found,true,,公司探索低碳管理新模式，强化内部碳排查管理，增强建设生产过程中的碳排放核算体系，并依托数字化手段实现园区能源消耗精准管控及实时碳排放监测。,同时借助实时碳排放监测体系，为园区绿色发展提供有力支撑,44,600406_国电南瑞_2025_ESG报告:p44:b3,paragraph,1.0000,证据明确披露了碳排查、核算体系及监测等管理措施。,5,3.741,true,false,candidate_lineage_reconciliation,aligned model evidence fields to the unique source candidate,,,,,
600406_国电南瑞_2025_ESG报告,e_green_office,绿色办公,E,boolean,found,true,,大力推行绿色办公，提倡电子传阅、双面印刷，精简会议，推广节能产品，节约水电资源。,"提倡打印机、复印机的墨盒尽量二次灌粉使用,非必要文件优先采用电子版传阅,确需打印时默认双面印刷",52,600406_国电南瑞_2025_ESG报告:p52:b16,table,1.0000,证据明确披露了绿色办公的具体措施和理念。,2,3.308,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
600475_华光环能_2025_ESG报告,e_carbon_management,碳排放管理措施,E,boolean,found,true,,公司细化碳排放管理，推进降碳项目落地，开展碳排放管理专题培训，致力于达成碳达峰、碳中和目标。,通过细化碳排放管理、推进降碳项目落地，公司持续压降排放强度,32,600475_华光环能_2025_ESG报告:p32:b12,paragraph,1.0000,证据明确提及细化碳排放管理及开展相关培训，符合披露要求。,2,2.928,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
600480_凌云股份_2025_ESG报告,e_carbon_management,碳排放管理措施,E,boolean,found,true,,编制双碳行动计划，建立管控指标体系，健全监督考核机制，持续优化碳管理体系。,持续开展碳管理体系研究，不断优化完善企业碳管理体系,34,600480_凌云股份_2025_ESG报告:p34:b3,paragraph,1.0000,证据明确披露了碳排放管理措施及体系构建情况。,3,2.863,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
600525_ST长园_2025_ESG报告,e_carbon_management,碳排放管理措施,E,boolean,found,true,,公司开展碳排放盘查、产品碳足迹核算、双碳培训及温室气体核查，并制定《低碳管理制度》。,部分子公司通过碳排放盘查、产品碳足迹核算及双碳课程培训,18,600525_ST长园_2025_ESG报告:p18:b1,paragraph,1.0000,证据明确披露了碳排放盘查、核查及管理制度等管理措施。,4,3.098,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
600525_ST长园_2025_ESG报告,e_green_office,绿色办公,E,boolean,found,true,,公司及子公司积极践行绿色办公理念，制定并执行《节约用水用电管理规定》等内部制度，建立月度统计分析机制。,长园电力制定并执行《节约用水用电管理规定》等内部制度，建立月度统计分析机制,22,600525_ST长园_2025_ESG报告:p22:b2,paragraph,1.0000,证据明确披露了绿色办公理念及相关的内部管理制度。,2,2.832,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
600587_新华医疗_2025_ESG报告,e_biodiversity,生物多样性保护,E,boolean,found,true,,公司严格遵守法律法规，将生态保护融入项目全生命周期，开展环境风险识别，加强监测并推动生态修复。,公司始终将生物多样性保护视为可持续发展的重要组成部分，严格遵守国家和地方相关法律法规,58,600587_新华医疗_2025_ESG报告:p58:b11,paragraph,1.0000,证据明确披露了生物多样性保护的理念、措施及合规情况。,5,3.126,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
