report_id,indicator_id,indicator_name,dimension,indicator_type,status,value,unit,qualitative_text,evidence_quote,page_no,block_id,block_type,llm_confidence,llm_reason,source_candidate_count,elapsed_seconds,postprocess_repaired,quantitative_incomplete,repair_method,repair_reason,raw_response,run_id,result_id,pdf_sha256,parsed_sha256,parser_backend,parser_model,llm_model,prompt_version,indicator_pool_sha256,evidence_match_mode,value_origin,unit_origin,derivation_method,derivation_expression,derivation_inputs_json
002958_青农商行_2025_可持续发展报告,g_board_meetings,董事会会议次数,G,quantitative,found,14,次,,董事会召开次数 | 次 | 14,5,002958_青农商行_2025_可持续发展报告:p5:b6,table,1.0000,证据明确披露2025年董事会召开次数为14次。,2,2.397,false,false,none,,,cg-20260822T011339Z-full200-vlm25-qwen36,db9d453de5aaf054804afd1e47168c25bfb2dd24957e699cc0d142d3b9054a24,715cda0d6ab7a97856fda4f23ad88c30d06bdb8dd90708d62981c2b47648a7ac,3b741c11dd83ec166af6a9c49b80f38f0c255759605bc92c25f7e640df6ddc11,vlm-engine,MinerU2.5-Pro-2605-1.2B,qwen3.6-27b-q4_k_m,evidence-only-20260822,c711f35e4acbc195d98da429757b583805f114c62321b6dfb3ecbbd026d2420e,exact_raw_substring,direct,direct,,,
002958_青农商行_2025_可持续发展报告,g_shareholder_meetings,股东大会次数,G,quantitative,found,2,次,,"治理绩效 | 单位 | 2025年 
股东会召开总次数 | 次 | 2",5,002958_青农商行_2025_可持续发展报告:p5:b6,table,1.0000,证据明确披露2025年股东会召开总次数为2次。,5,2.687,false,false,none,,,cg-20260822T011339Z-full200-vlm25-qwen36,60c5f3d3828255e5411e0f4b6f8fd044a9f05b77654af80df26ff0b9c3ee60eb,715cda0d6ab7a97856fda4f23ad88c30d06bdb8dd90708d62981c2b47648a7ac,3b741c11dd83ec166af6a9c49b80f38f0c255759605bc92c25f7e640df6ddc11,vlm-engine,MinerU2.5-Pro-2605-1.2B,qwen3.6-27b-q4_k_m,evidence-only-20260822,c711f35e4acbc195d98da429757b583805f114c62321b6dfb3ecbbd026d2420e,exact_raw_substring,direct,direct,,,
002958_青农商行_2025_可持续发展报告,g_esg_governance,ESG 治理架构,G,boolean,found,true,,报告披露了可持续发展治理机制，包括董事会、经理层、环保工作小组及专题会议等架构。,环保专题会议,76,002958_青农商行_2025_可持续发展报告:p76:b2,table,1.0000,证据明确列出了ESG治理架构及机制相关内容。,5,3.140,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,cg-20260822T011339Z-full200-vlm25-qwen36,95b80505570cda0e7e68916b072858c9c8463645fc11ef1be936c2aeed4d4126,715cda0d6ab7a97856fda4f23ad88c30d06bdb8dd90708d62981c2b47648a7ac,3b741c11dd83ec166af6a9c49b80f38f0c255759605bc92c25f7e640df6ddc11,vlm-engine,MinerU2.5-Pro-2605-1.2B,qwen3.6-27b-q4_k_m,evidence-only-20260822,c711f35e4acbc195d98da429757b583805f114c62321b6dfb3ecbbd026d2420e,exact_raw_substring,,,,,
002958_青农商行_2025_可持续发展报告,g_esg_strategy,ESG 战略目标,G,qualitative,found,,,坚持党建引领，优化公司治理；践行绿色理念，推动低碳转型；深耕实体经济，助力普惠发展；激发创新动能，守护数字安全；关注员工成长，创造社会价值。,"坚持党建引领,持续优化公司治理结构",10,002958_青农商行_2025_可持续发展报告:p10:b7,table,1.0000,证据明确列出了2025年行动及对标SDGs的战略举措，涵盖治理、绿色、普惠、创新及社会责任。,5,3.783,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,cg-20260822T011339Z-full200-vlm25-qwen36,0f1daf90ea7f699938f515b5330bee3cb914e3b404f73ad8e7bf52c8cc461d8a,715cda0d6ab7a97856fda4f23ad88c30d06bdb8dd90708d62981c2b47648a7ac,3b741c11dd83ec166af6a9c49b80f38f0c255759605bc92c25f7e640df6ddc11,vlm-engine,MinerU2.5-Pro-2605-1.2B,qwen3.6-27b-q4_k_m,evidence-only-20260822,c711f35e4acbc195d98da429757b583805f114c62321b6dfb3ecbbd026d2420e,exact_raw_substring,,,,,
002958_青农商行_2025_可持续发展报告,g_stakeholder_communication,利益相关方沟通,G,qualitative,found,,,本行高度重视利益相关方沟通在ESG治理中的关键作用，通过多元化沟通渠道，主动识别各利益相关方的期望与诉求，并积极给予回应。,本行高度重视利益相关方沟通在 ESG 治理中的关键作用，我们通过多元化的沟通渠道，主动识别各利益相关方的期望与诉求，并积极给予回应。,11,002958_青农商行_2025_可持续发展报告:p11:b14,paragraph,1.0000,证据明确描述了利益相关方沟通的重视程度及具体措施。,5,3.400,false,false,none,,,cg-20260822T011339Z-full200-vlm25-qwen36,6011913de937101d839de921f02b0f1fdb9fe52f18f9a499ba4d8fd10235d197,715cda0d6ab7a97856fda4f23ad88c30d06bdb8dd90708d62981c2b47648a7ac,3b741c11dd83ec166af6a9c49b80f38f0c255759605bc92c25f7e640df6ddc11,vlm-engine,MinerU2.5-Pro-2605-1.2B,qwen3.6-27b-q4_k_m,evidence-only-20260822,c711f35e4acbc195d98da429757b583805f114c62321b6dfb3ecbbd026d2420e,exact_raw_substring,,,,,
002958_青农商行_2025_可持续发展报告,g_anti_corruption,反腐败机制,G,boolean,found,true,,本行坚持从严治行，落实纪检监察等工作，纵深推进反腐败斗争，提供坚实的纪律保障。,本行坚持从严治行，持续推动放大内部监督震慑作用，通过落实纪检监察等工作，纵深推进反腐败斗争，为本行高质量发展提供坚实的纪律保障。,24,002958_青农商行_2025_可持续发展报告:p24:b19,paragraph,1.0000,证据明确披露了反腐败斗争及纪检监察机制。,5,3.172,false,false,none,,,cg-20260822T011339Z-full200-vlm25-qwen36,34d977671b0e8ef3d7b4ad5f2634020ff2713fb000d9015988971a8dbbe71e5a,715cda0d6ab7a97856fda4f23ad88c30d06bdb8dd90708d62981c2b47648a7ac,3b741c11dd83ec166af6a9c49b80f38f0c255759605bc92c25f7e640df6ddc11,vlm-engine,MinerU2.5-Pro-2605-1.2B,qwen3.6-27b-q4_k_m,evidence-only-20260822,c711f35e4acbc195d98da429757b583805f114c62321b6dfb3ecbbd026d2420e,exact_raw_substring,,,,,
002958_青农商行_2025_可持续发展报告,g_anti_corruption_training,反腐败培训,G,quantitative,missing,,,,,,,,1.0000,证据仅提及合规培训，未明确披露反腐败培训数据。,3,1.794,false,false,none,,,cg-20260822T011339Z-full200-vlm25-qwen36,c99fd2979f97d62f49667afb14766b58664c8eb2620128dc2171c0521eea5cdc,715cda0d6ab7a97856fda4f23ad88c30d06bdb8dd90708d62981c2b47648a7ac,3b741c11dd83ec166af6a9c49b80f38f0c255759605bc92c25f7e640df6ddc11,vlm-engine,MinerU2.5-Pro-2605-1.2B,qwen3.6-27b-q4_k_m,evidence-only-20260822,c711f35e4acbc195d98da429757b583805f114c62321b6dfb3ecbbd026d2420e,,,,,,
002958_青农商行_2025_可持续发展报告,g_compliance_management,合规管理,G,boolean,found,true,,全面构建内控合规管理体系，制定行动方案，构筑长效机制，确保依法合规经营。,全面构建与经营范围、组织结构、业务规模、风险状况相适应的内控合规管理体系,20,002958_青农商行_2025_可持续发展报告:p20:b9,paragraph,1.0000,证据明确披露了内控合规管理体系的构建及具体措施。,5,3.023,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,cg-20260822T011339Z-full200-vlm25-qwen36,5d9865139094711ecacc3156e856a6687f4fbd6a665a30216bc3f741da5d920b,715cda0d6ab7a97856fda4f23ad88c30d06bdb8dd90708d62981c2b47648a7ac,3b741c11dd83ec166af6a9c49b80f38f0c255759605bc92c25f7e640df6ddc11,vlm-engine,MinerU2.5-Pro-2605-1.2B,qwen3.6-27b-q4_k_m,evidence-only-20260822,c711f35e4acbc195d98da429757b583805f114c62321b6dfb3ecbbd026d2420e,exact_raw_substring,,,,,
002958_青农商行_2025_可持续发展报告,g_risk_management,风险管理体系,G,boolean,found,true,,本行实施全面风险管理，不断完善风险预警及报告制度，建立风险责任约束和激励机制，培育全员风险管理思想与文化。,合规诚信经营·全面风险管理,11,002958_青农商行_2025_可持续发展报告:p11:b15,table,1.0000,证据明确披露全面风险管理及具体制度措施。,5,3.372,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,cg-20260822T011339Z-full200-vlm25-qwen36,2ec815175f75ffb0d4618f0af2844d3dc0745fb3da78cf670041c03804137388,715cda0d6ab7a97856fda4f23ad88c30d06bdb8dd90708d62981c2b47648a7ac,3b741c11dd83ec166af6a9c49b80f38f0c255759605bc92c25f7e640df6ddc11,vlm-engine,MinerU2.5-Pro-2605-1.2B,qwen3.6-27b-q4_k_m,evidence-only-20260822,c711f35e4acbc195d98da429757b583805f114c62321b6dfb3ecbbd026d2420e,exact_raw_substring,,,,,
002958_青农商行_2025_可持续发展报告,g_business_ethics,商业道德,G,boolean,found,true,,本行坚持诚信经营与商业道德，恪守商业道德，切实维护利益相关方合法权益。,本行高度重视与投资者及各类利益相关方的沟通交流，坚持诚信经营与商业道德，持续提升治理透明度与风险管理能力,13,002958_青农商行_2025_可持续发展报告:p13:b3,paragraph,1.0000,证据明确披露坚持诚信经营与商业道德。,5,3.110,false,false,none,,,cg-20260822T011339Z-full200-vlm25-qwen36,7bcd8f628943486cea16ece8226227c2adcf8af2f31b0d017a1a5239d6ad4752,715cda0d6ab7a97856fda4f23ad88c30d06bdb8dd90708d62981c2b47648a7ac,3b741c11dd83ec166af6a9c49b80f38f0c255759605bc92c25f7e640df6ddc11,vlm-engine,MinerU2.5-Pro-2605-1.2B,qwen3.6-27b-q4_k_m,evidence-only-20260822,c711f35e4acbc195d98da429757b583805f114c62321b6dfb3ecbbd026d2420e,exact_raw_substring,,,,,
002958_青农商行_2025_可持续发展报告,g_tax_transparency,税务透明,G,qualitative,found,,,公司坚持依法纳税，2025年纳税总额为12.69亿元，积极履行社会责任，维护金融稳定。,纳税总额 | 亿元 | 12.69,5,002958_青农商行_2025_可持续发展报告:p5:b3,table,0.9500,证据明确披露纳税总额及依法纳税承诺，符合税务透明定性指标要求。,4,3.048,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,cg-20260822T011339Z-full200-vlm25-qwen36,589d6df6f44f969e79e841507e98369c9118f032dbf32e5bc5b7f0c784e4dc66,715cda0d6ab7a97856fda4f23ad88c30d06bdb8dd90708d62981c2b47648a7ac,3b741c11dd83ec166af6a9c49b80f38f0c255759605bc92c25f7e640df6ddc11,vlm-engine,MinerU2.5-Pro-2605-1.2B,qwen3.6-27b-q4_k_m,evidence-only-20260822,c711f35e4acbc195d98da429757b583805f114c62321b6dfb3ecbbd026d2420e,exact_raw_substring,,,,,
002958_青农商行_2025_可持续发展报告,g_information_disclosure,信息披露,G,qualitative,found,,,本行制定了《信息披露制度》，规范定期报告、临时报告及其他披露内容的披露程序，致力于促进公司与投资者之间的良性互动，开展投资者关系管理活动，不断规范信息披露工作，保障与投资者沟通的透明度和有效性。,本行依据《上市公司信息披露管理办法》《商业银行信息披露办法》制定了《信息披露制度》，规范定期报告、临时报告及其他披露内容的披露程序，致力于促进公司与投资者之间的良性互动，开展投资者关系管理活动，不断规范信息披露工作，保障与投资者沟通的透明度和有效性。,17,002958_青农商行_2025_可持续发展报告:p17:b9,paragraph,1.0000,证据明确提及制定了《信息披露制度》并规范披露程序。,5,4.196,false,false,none,,,cg-20260822T011339Z-full200-vlm25-qwen36,88e0191fc73660867d891a3d1dc60ae7934a324dceea220137625d303cf3aad8,715cda0d6ab7a97856fda4f23ad88c30d06bdb8dd90708d62981c2b47648a7ac,3b741c11dd83ec166af6a9c49b80f38f0c255759605bc92c25f7e640df6ddc11,vlm-engine,MinerU2.5-Pro-2605-1.2B,qwen3.6-27b-q4_k_m,evidence-only-20260822,c711f35e4acbc195d98da429757b583805f114c62321b6dfb3ecbbd026d2420e,exact_raw_substring,,,,,
002958_青农商行_2025_可持续发展报告,g_investor_relations,投资者关系,G,qualitative,found,,,本行制定《投资者关系管理办法》，通过官网、互动平台、电话等渠道开展投资者关系管理，组织业绩说明会及接待日活动，听取投资者意见。,本行通过公司官网、深圳证券交易所网站和深圳证券交易所投资者关系互动平台,18,002958_青农商行_2025_可持续发展报告:p18:b1,paragraph,1.0000,证据明确披露了投资者关系管理制度、渠道及具体活动。,5,3.579,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,cg-20260822T011339Z-full200-vlm25-qwen36,af650212e406f4ceea07cb2a5ae820d2cd1efb04b2cb439f6155a690f6ca1240,715cda0d6ab7a97856fda4f23ad88c30d06bdb8dd90708d62981c2b47648a7ac,3b741c11dd83ec166af6a9c49b80f38f0c255759605bc92c25f7e640df6ddc11,vlm-engine,MinerU2.5-Pro-2605-1.2B,qwen3.6-27b-q4_k_m,evidence-only-20260822,c711f35e4acbc195d98da429757b583805f114c62321b6dfb3ecbbd026d2420e,exact_raw_substring,,,,,
002958_青农商行_2025_可持续发展报告,g_cybersecurity_governance,网络安全治理,G,qualitative,found,,,设立信息科技与数据治理委员会，主任委员由分管信息科技工作的行领导担任，明确总行各部门及各分支机构数据安全管理的职责与分工。,设立信息科技与数据治理委员会（以下简称科数委），主任委员由分管信息科技工作的行领导担任，并进一步明确总行各部门及各分支机构数据安全管理的职责与分工,57,002958_青农商行_2025_可持续发展报告:p57:b9,paragraph,1.0000,证据明确披露了网络安全治理组织架构及职责分工。,5,3.252,false,false,none,,,cg-20260822T011339Z-full200-vlm25-qwen36,6ad5b7c2108f99018104b5782208f9f072e10272fd48df6303f2763d6c060dbe,715cda0d6ab7a97856fda4f23ad88c30d06bdb8dd90708d62981c2b47648a7ac,3b741c11dd83ec166af6a9c49b80f38f0c255759605bc92c25f7e640df6ddc11,vlm-engine,MinerU2.5-Pro-2605-1.2B,qwen3.6-27b-q4_k_m,evidence-only-20260822,c711f35e4acbc195d98da429757b583805f114c62321b6dfb3ecbbd026d2420e,exact_raw_substring,,,,,
002958_青农商行_2025_可持续发展报告,g_audit_committee,审计委员会,G,boolean,found,true,,本行设有董事会审计委员会，由3名独立董事和1名非独立董事组成，独立董事担任主任委员。,审计委员会 | 3 | 1 | 是,17,002958_青农商行_2025_可持续发展报告:p17:b2,table,1.0000,证据明确披露了审计委员会的设立及人员构成。,5,2.753,false,false,none,,,cg-20260822T011339Z-full200-vlm25-qwen36,941e38e42317731177f2c7f54640b6deaab7ee360e4ccf38fe07ef5544a0b774,715cda0d6ab7a97856fda4f23ad88c30d06bdb8dd90708d62981c2b47648a7ac,3b741c11dd83ec166af6a9c49b80f38f0c255759605bc92c25f7e640df6ddc11,vlm-engine,MinerU2.5-Pro-2605-1.2B,qwen3.6-27b-q4_k_m,evidence-only-20260822,c711f35e4acbc195d98da429757b583805f114c62321b6dfb3ecbbd026d2420e,exact_raw_substring,,,,,
002958_青农商行_2025_可持续发展报告,g_party_building,党建工作,G,boolean,found,true,,坚持高质量党建引领保障高质量发展，完善党的领导融入公司治理机制，设立总行党委及基层党组织，实现党组织设置与党员管理全覆盖。,持续以高质量党建引领保障高质量发展,14,002958_青农商行_2025_可持续发展报告:p14:b4,paragraph,1.0000,证据明确披露了党委设立、组织架构及党建引领发展的具体措施。,5,3.248,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,cg-20260822T011339Z-full200-vlm25-qwen36,f8fcd51458977c7cc02568f43b0d1ce48cab3ba29cb13fe21b04f02b25bf0bd7,715cda0d6ab7a97856fda4f23ad88c30d06bdb8dd90708d62981c2b47648a7ac,3b741c11dd83ec166af6a9c49b80f38f0c255759605bc92c25f7e640df6ddc11,vlm-engine,MinerU2.5-Pro-2605-1.2B,qwen3.6-27b-q4_k_m,evidence-only-20260822,c711f35e4acbc195d98da429757b583805f114c62321b6dfb3ecbbd026d2420e,exact_raw_substring,,,,,
002958_青农商行_2025_可持续发展报告,e_ghg_scope1,直接温室气体排放量,E,quantitative,found,586.70,吨二氧化碳当量(tCO2e),,经营活动的直接碳排放(范围一) | 吨二氧化碳当量(tCO2e) | 586.70,30,002958_青农商行_2025_可持续发展报告:p30:b5,table,1.0000,证据明确披露2025年范围一直接碳排放数值及单位。,2,2.957,false,false,none,,,cg-20260822T011339Z-full200-vlm25-qwen36,ce99ca2e2a5b27261aa4822c738e70a4946213e42371e6e51734ee8aac975380,715cda0d6ab7a97856fda4f23ad88c30d06bdb8dd90708d62981c2b47648a7ac,3b741c11dd83ec166af6a9c49b80f38f0c255759605bc92c25f7e640df6ddc11,vlm-engine,MinerU2.5-Pro-2605-1.2B,qwen3.6-27b-q4_k_m,evidence-only-20260822,c711f35e4acbc195d98da429757b583805f114c62321b6dfb3ecbbd026d2420e,exact_raw_substring,direct,direct,,,
002958_青农商行_2025_可持续发展报告,e_ghg_scope2,间接温室气体排放量,E,quantitative,found,"17,631.81",吨二氧化碳当量(tCO2e),,"经营活动的间接碳排放(范围二) | 吨二氧化碳当量(tCO2e) | 17,631.81",30,002958_青农商行_2025_可持续发展报告:p30:b5,table,1.0000,证据明确披露2025年范围二排放数值及单位。,2,3.043,false,false,none,,,cg-20260822T011339Z-full200-vlm25-qwen36,bcbc1086114a17167ec498fabc2f3ac717dd241a28a63bfa4205e621ed5ea7ce,715cda0d6ab7a97856fda4f23ad88c30d06bdb8dd90708d62981c2b47648a7ac,3b741c11dd83ec166af6a9c49b80f38f0c255759605bc92c25f7e640df6ddc11,vlm-engine,MinerU2.5-Pro-2605-1.2B,qwen3.6-27b-q4_k_m,evidence-only-20260822,c711f35e4acbc195d98da429757b583805f114c62321b6dfb3ecbbd026d2420e,exact_raw_substring,direct,direct,,,
002958_青农商行_2025_可持续发展报告,e_renewable_energy,可再生能源使用量,E,quantitative,missing,,,,,,,,1.0000,候选证据仅列出天然气、汽油、电力、热力消耗量，未明确披露可再生能源使用量。,2,1.991,false,false,none,,,cg-20260822T011339Z-full200-vlm25-qwen36,25647ca48ce32bdbc6091bb9678fc65c85fc35b54f7fb8aa47494a6cc02e049b,715cda0d6ab7a97856fda4f23ad88c30d06bdb8dd90708d62981c2b47648a7ac,3b741c11dd83ec166af6a9c49b80f38f0c255759605bc92c25f7e640df6ddc11,vlm-engine,MinerU2.5-Pro-2605-1.2B,qwen3.6-27b-q4_k_m,evidence-only-20260822,c711f35e4acbc195d98da429757b583805f114c62321b6dfb3ecbbd026d2420e,,,,,,
002958_青农商行_2025_可持续发展报告,s_training,员工培训,S,quantitative,missing,,,,,,,,1.0000,候选证据仅含合规、反洗钱等专项培训，无通用员工培训数据。,3,1.870,false,false,none,,,cg-20260822T011339Z-full200-vlm25-qwen36,4f6db615424eb3b299d7b7744ca5c654f8db5c1edff77fb2544375fc97710ab0,715cda0d6ab7a97856fda4f23ad88c30d06bdb8dd90708d62981c2b47648a7ac,3b741c11dd83ec166af6a9c49b80f38f0c255759605bc92c25f7e640df6ddc11,vlm-engine,MinerU2.5-Pro-2605-1.2B,qwen3.6-27b-q4_k_m,evidence-only-20260822,c711f35e4acbc195d98da429757b583805f114c62321b6dfb3ecbbd026d2420e,,,,,,
002958_青农商行_2025_可持续发展报告,g_materiality_assessment,实质性议题评估,G,qualitative,missing,,,,,,,,1.0000,证据仅展示矩阵图表，未披露评估过程或方法。,1,1.688,false,false,none,,,cg-20260822T011339Z-full200-vlm25-qwen36,23715b88a778ad6f2983db809d9cf1c9d18f9342c2a1e585af929964bb04aa0e,715cda0d6ab7a97856fda4f23ad88c30d06bdb8dd90708d62981c2b47648a7ac,3b741c11dd83ec166af6a9c49b80f38f0c255759605bc92c25f7e640df6ddc11,vlm-engine,MinerU2.5-Pro-2605-1.2B,qwen3.6-27b-q4_k_m,evidence-only-20260822,c711f35e4acbc195d98da429757b583805f114c62321b6dfb3ecbbd026d2420e,,,,,,
002999_天禾股份_2025_ESG报告,e_ghg_total,温室气体排放总量,E,quantitative,found,1746.54,吨二氧化碳当量,,"温室气体排放总量(范围一+范围二) | 吨二氧化碳当量 | 1,746.54",45,002999_天禾股份_2025_ESG报告:p45:b12,table,1.0000,证据明确披露温室气体排放总量数值及单位,2,2.606,false,false,none,,,cg-20260822T011339Z-full200-vlm25-qwen36,06569cf886bfd3b8214c3fa76cfeac958bcf6a5844326834eff99c5c7f68ab3c,47bc3989b731f39ea24f75863349d25da5394914c7ffa9972fd0fd21670d3e81,ee0a3d2ab2654914b9057bb65779bb3be3f692bd89c2bf66d25badfc56d254b2,vlm-engine,MinerU2.5-Pro-2605-1.2B,qwen3.6-27b-q4_k_m,evidence-only-20260822,c711f35e4acbc195d98da429757b583805f114c62321b6dfb3ecbbd026d2420e,exact_raw_substring,direct,direct,,,
002999_天禾股份_2025_ESG报告,e_ghg_intensity,温室气体排放强度,E,quantitative,found,0.13,吨二氧化碳当量/百万营收,,温室气体排放强度 | 吨二氧化碳当量/百万营收 | 0.13,45,002999_天禾股份_2025_ESG报告:p45:b12,table,1.0000,证据表格明确披露了温室气体排放强度的数值及单位。,2,2.585,false,false,none,,,cg-20260822T011339Z-full200-vlm25-qwen36,3a95aa9cc727b89070e01ea146d728552e930a60979f0865b9065e20b2455c64,47bc3989b731f39ea24f75863349d25da5394914c7ffa9972fd0fd21670d3e81,ee0a3d2ab2654914b9057bb65779bb3be3f692bd89c2bf66d25badfc56d254b2,vlm-engine,MinerU2.5-Pro-2605-1.2B,qwen3.6-27b-q4_k_m,evidence-only-20260822,c711f35e4acbc195d98da429757b583805f114c62321b6dfb3ecbbd026d2420e,exact_raw_substring,direct,direct,,,
002999_天禾股份_2025_ESG报告,e_carbon_management,碳排放管理措施,E,boolean,missing,,,,,,,,0.0000,,0,0.001,false,false,none,,,cg-20260822T011339Z-full200-vlm25-qwen36,ac87ce849366e1f31dfee1d57cdde286fe1f5790b8d5ad78e093c92cc5b56c91,47bc3989b731f39ea24f75863349d25da5394914c7ffa9972fd0fd21670d3e81,ee0a3d2ab2654914b9057bb65779bb3be3f692bd89c2bf66d25badfc56d254b2,vlm-engine,MinerU2.5-Pro-2605-1.2B,qwen3.6-27b-q4_k_m,evidence-only-20260822,c711f35e4acbc195d98da429757b583805f114c62321b6dfb3ecbbd026d2420e,,,,,,
002999_天禾股份_2025_ESG报告,e_climate_risk,气候风险管理,E,boolean,found,true,,公司持续推进气候相关风险与机遇的识别、评估及应对工作，制定应急预案，建立全流程响应机制，夯实气候风险管理基础。,公司持续推进气候相关风险与机遇的识别、评估及应对工作,45,002999_天禾股份_2025_ESG报告:p45:b7,paragraph,1.0000,证据明确披露了气候风险识别、评估、应对机制及应急预案，符合指标定义。,3,3.191,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,cg-20260822T011339Z-full200-vlm25-qwen36,6273d0578c27a956942ef5771dcded4fbd51340916c00e351caa5876927a71ab,47bc3989b731f39ea24f75863349d25da5394914c7ffa9972fd0fd21670d3e81,ee0a3d2ab2654914b9057bb65779bb3be3f692bd89c2bf66d25badfc56d254b2,vlm-engine,MinerU2.5-Pro-2605-1.2B,qwen3.6-27b-q4_k_m,evidence-only-20260822,c711f35e4acbc195d98da429757b583805f114c62321b6dfb3ecbbd026d2420e,exact_raw_substring,,,,,
002999_天禾股份_2025_ESG报告,e_energy_total,能源消耗总量,E,quantitative,found,606.66,吨标煤,,能源消耗总量 | 吨标煤 | 606.66,50,002999_天禾股份_2025_ESG报告:p50:b6,table,1.0000,表格明确列出能源消耗总量数值及单位,1,2.431,false,false,none,,,cg-20260822T011339Z-full200-vlm25-qwen36,c33895e507d0319c2f761830b10e693cdf025dd29a9d0b2eaa4857037d65b9cb,47bc3989b731f39ea24f75863349d25da5394914c7ffa9972fd0fd21670d3e81,ee0a3d2ab2654914b9057bb65779bb3be3f692bd89c2bf66d25badfc56d254b2,vlm-engine,MinerU2.5-Pro-2605-1.2B,qwen3.6-27b-q4_k_m,evidence-only-20260822,c711f35e4acbc195d98da429757b583805f114c62321b6dfb3ecbbd026d2420e,exact_raw_substring,direct,direct,,,
002999_天禾股份_2025_ESG报告,e_electricity_total,耗电量,E,quantitative,found,2464649.52,千瓦时,,"电力消耗 | 千瓦时 | 2,464,649.52",50,002999_天禾股份_2025_ESG报告:p50:b6,table,1.0000,表格明确列出电力消耗数值及单位,2,2.532,false,false,none,,,cg-20260822T011339Z-full200-vlm25-qwen36,153e097b2053e0fc32be8ca0946bbd83c0f9cb8d2a77e3fc6ff85e7d86a173f2,47bc3989b731f39ea24f75863349d25da5394914c7ffa9972fd0fd21670d3e81,ee0a3d2ab2654914b9057bb65779bb3be3f692bd89c2bf66d25badfc56d254b2,vlm-engine,MinerU2.5-Pro-2605-1.2B,qwen3.6-27b-q4_k_m,evidence-only-20260822,c711f35e4acbc195d98da429757b583805f114c62321b6dfb3ecbbd026d2420e,exact_raw_substring,direct,direct,,,
002999_天禾股份_2025_ESG报告,e_fuel_consumption,燃料消耗量,E,quantitative,found,"54.98, 88.20, 1.03, 624, 142.7","吨, 吨, 吨, 千克, 吨",,"化石能源 | 汽油 | 吨 | 54.98 
柴油 | 吨 | 88.20 
液化石油气 | 吨 | 1.03 
液化天然气 | 千克 | 624",50,002999_天禾股份_2025_ESG报告:p50:b6,table,1.0000,表格明确列出了各类燃料的消耗量数值及单位。,3,3.704,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,cg-20260822T011339Z-full200-vlm25-qwen36,ce90ac2e18dfacb973b3c07a5a7c812b428740d6ffdb58ed916bcbb95a33d045,47bc3989b731f39ea24f75863349d25da5394914c7ffa9972fd0fd21670d3e81,ee0a3d2ab2654914b9057bb65779bb3be3f692bd89c2bf66d25badfc56d254b2,vlm-engine,MinerU2.5-Pro-2605-1.2B,qwen3.6-27b-q4_k_m,evidence-only-20260822,c711f35e4acbc195d98da429757b583805f114c62321b6dfb3ecbbd026d2420e,exact_raw_substring,derived,normalized_or_inferred,deterministic_normalization_from_disclosed_evidence,表格明确列出了各类燃料的消耗量数值及单位。,"{""numeric_tokens"":[""54.98"",""88.20"",""1.03"",""624""],""evidence_quote"":""化石能源 | 汽油 | 吨 | 54.98 \n柴油 | 吨 | 88.20 \n液化石油气 | 吨 | 1.03 \n液化天然气 | 千克 | 624""}"
002999_天禾股份_2025_ESG报告,e_water_total,总用水量,E,quantitative,found,13247,吨,,"报告期内,公司及下属生产企业用水量为13,247吨",50,002999_天禾股份_2025_ESG报告:p50:b18,paragraph,1.0000,证据明确披露了报告期内总用水量数值及单位。,1,2.321,false,false,none,,,cg-20260822T011339Z-full200-vlm25-qwen36,c30a883e355ddc1ab033a48b50c1bd4e6f34aa5250a3040313cc10b9b89216a6,47bc3989b731f39ea24f75863349d25da5394914c7ffa9972fd0fd21670d3e81,ee0a3d2ab2654914b9057bb65779bb3be3f692bd89c2bf66d25badfc56d254b2,vlm-engine,MinerU2.5-Pro-2605-1.2B,qwen3.6-27b-q4_k_m,evidence-only-20260822,c711f35e4acbc195d98da429757b583805f114c62321b6dfb3ecbbd026d2420e,exact_raw_substring,direct,direct,,,
002999_天禾股份_2025_ESG报告,e_cod,化学需氧量排放量,E,quantitative,missing,,,,,,,,1.0000,证据仅提及污染物种类，未提供具体排放数值。,1,1.424,false,false,none,,,cg-20260822T011339Z-full200-vlm25-qwen36,1d35a30ea96958418545085ce0c59be086a90a2b693ec3595b8b572481a13b5e,47bc3989b731f39ea24f75863349d25da5394914c7ffa9972fd0fd21670d3e81,ee0a3d2ab2654914b9057bb65779bb3be3f692bd89c2bf66d25badfc56d254b2,vlm-engine,MinerU2.5-Pro-2605-1.2B,qwen3.6-27b-q4_k_m,evidence-only-20260822,c711f35e4acbc195d98da429757b583805f114c62321b6dfb3ecbbd026d2420e,,,,,,
